/Path;ECO_Multi;Latine_PRO_RTG;Payroll_Multi;QBL_LAL;QBO_Multi;QBO_RTG;QBOAV_Multi;ConversionRate/
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
57;1;1;1;0;0;0;1;0.002690486
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
58;1;1;0;0;0;1;0;0.006228266
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
59;0;1;1;0;1;0;0;0.002718199
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
60;1;0;1;0;0;1;1;0.007973659
